date,GE
1929-10-11,-0.001339
1929-10-14,-0.013405
1929-10-15,-0.019022
1929-10-16,-0.033241
1929-10-17,0.016834
1929-10-18,-0.017964
1929-10-19,-0.026542
1929-10-21,-0.024318
1929-10-22,0.009063
1929-10-23,-0.05988
1929-10-24,-0.019108
1929-10-25,-0.008117
1929-10-26,-0.026187
1929-10-28,-0.159664
1929-10-29,-0.112
1929-10-30,0.112613
1929-10-31,0.020243
1929-11-04,-0.06746
1929-11-06,-0.123404
1929-11-07,0.067961
1929-11-08,-0.022727
1929-11-11,-0.102326
1929-11-12,-0.042746
1929-11-13,-0.0636
1929-11-14,0.098266
1929-11-15,0.042105
1929-11-18,-0.032828
1929-11-19,0.049608
1929-11-20,0.062189
1929-11-21,0.06089
1929-11-22,-0.024283
1929-11-25,-0.004525
1929-11-26,-0.053409
1929-11-27,0.034814
1929-12-02,0.024362
1929-12-03,0.046433
1929-12-04,0.032468
1929-12-05,-0.026206
1929-12-06,0.093649
1929-12-07,-0.015748
1929-12-09,-0.027
1929-12-10,0.033916
1929-12-11,-0.027833
1929-12-12,-0.04908
1929-12-13,0.010753
1929-12-14,0.017021
1929-12-16,-0.032427
1929-12-17,0.018498
1929-12-18,0.008547
1929-12-19,-0.029661
1929-12-20,-0.021834
1929-12-21,0.008929
1929-12-23,-0.022124
1929-12-24,0.013575
1929-12-26,0.03683
1929-12-27,-0.007535
1929-12-28,-0.005423
1929-12-30,0.029444
1929-12-31,0.03178
1930-01-02,-0.005133
1930-01-03,0.013416
1930-01-04,0.004073
1930-01-06,-0.005071
1930-01-07,-0.021407
1930-01-08,0.008333
1930-01-09,0.018595
1930-01-10,-0.004057
1930-01-11,-0.004073
1930-01-13,0.00818
1930-01-14,0.002028
1930-01-15,0.001012
1930-01-16,0.004044
1930-01-17,-0.013092
1930-01-18,-0.00102
1930-01-20,0.004086
1930-01-21,0.013225
1930-01-22,0.002008
1930-01-23,0.012024
1930-01-24,0.015842
1930-01-25,0.016569
1930-01-27,0.016299
1930-01-28,-0.013208
1930-01-29,0.055449
1930-01-30,0.056159
1930-01-31,-0.005146
1930-02-01,0.003448
1930-02-03,-0.010309
1930-02-04,0.036458
1930-02-05,0.045226
1930-02-06,-0.009615
1930-02-07,-0.030744
1930-02-08,0.011686
1930-02-10,-0.0033
1930-02-11,0.023179
1930-02-13,-0.001618
1930-02-14,-0.014587
1930-02-15,-0.009868
1930-02-17,0.003322
1930-02-18,-0.003311
1930-02-19,-0.018272
1930-02-20,-0.035533
1930-02-21,0.017544
1930-02-24,-0.018966
1930-02-25,0.019332
1930-02-26,0.036207
1930-02-27,-0.014975
1930-02-28,0.028716
1930-03-01,0.011494
1930-03-03,-0.019481
1930-03-04,0.019868
1930-03-05,-0.00974
1930-03-06,0.031148
1930-03-07,0.005087
1930-03-08,-0.004769
1930-03-10,-0.004792
1930-03-11,0.0
1930-03-12,-0.022472
1930-03-13,0.011494
1930-03-14,-0.017857
1930-03-15,-0.003306
1930-03-17,0.021559
1930-03-18,0.0
1930-03-19,0.016234
1930-03-20,-0.014377
1930-03-21,0.001621
1930-03-22,-0.012945
1930-03-24,0.006557
1930-03-25,0.016287
1930-03-26,0.022436
1930-03-27,0.012539
1930-03-28,0.029412
1930-03-29,0.034587
1930-03-31,-0.017442
1930-04-01,0.0
1930-04-02,0.008876
1930-04-03,0.020528
1930-04-04,0.063218
1930-04-05,-0.006757
1930-04-07,-0.020408
1930-04-08,0.002778
1930-04-09,0.038781
1930-04-10,-0.013333
1930-04-11,-0.004054
1930-04-12,0.009498
1930-04-14,-0.013441
1930-04-15,0.016349
1930-04-16,-0.033512
1930-04-17,0.0319
1930-04-21,-0.043011
1930-04-22,0.021067
1930-04-23,-0.016506
1930-04-24,-0.00979
1930-04-25,-0.001412
1930-04-26,0.018388
1930-04-28,-0.033333
1930-04-29,-0.005747
1930-04-30,0.001445
1930-05-01,-0.024531
1930-05-02,-0.050296
1930-05-03,-0.065421
1930-05-05,0.051667
1930-05-06,0.019017
1930-05-07,-0.029549
1930-05-08,-0.004808
1930-05-09,0.014493
1930-05-10,0.044444
1930-05-12,-0.015198
1930-05-13,0.024691
1930-05-14,0.01506
1930-05-15,-0.011869
1930-05-16,0.001502
1930-05-17,0.002999
1930-05-19,-0.040359
1930-05-20,-0.001558
1930-05-21,-0.012481
1930-05-22,0.011059
1930-05-23,0.028125
1930-05-24,0.007599
1930-05-26,-0.007541
1930-05-27,0.00304
1930-05-28,0.013636
1930-05-29,0.005979
1930-06-02,-0.004458
1930-06-03,-0.022388
1930-06-04,0.019847
1930-06-05,-0.026946
1930-06-06,-0.018462
1930-06-07,-0.034483
1930-06-09,-0.029221
1930-06-10,0.050167
1930-06-11,-0.057325
1930-06-12,-0.003378
1930-06-13,0.016949
1930-06-14,-0.033333
1930-06-16,-0.065517
1930-06-17,0.01476
1930-06-18,-0.010909
1930-06-19,0.056985
1930-06-20,-0.022261
1930-06-21,-0.048301
1930-06-23,0.026316
1930-06-24,-0.053114
1930-06-25,0.011605
1930-06-26,0.030593
1930-06-27,-0.020408
1930-06-28,0.026515
1930-06-30,0.0369
1930-07-01,-0.035587
1930-07-02,0.012915
1930-07-03,-0.023679
1930-07-07,-0.022388
1930-07-08,0.01145
1930-07-09,0.015094
1930-07-10,0.020446
1930-07-11,-0.012751
1930-07-12,0.035055
1930-07-14,0.028521
1930-07-15,-0.012132
1930-07-16,0.005263
1930-07-17,0.0
1930-07-18,0.019197
1930-07-19,-0.008562
1930-07-21,-0.044905
1930-07-22,0.030741
1930-07-23,0.014035
1930-07-24,-0.015571
1930-07-25,0.001757
1930-07-26,0.014035
1930-07-28,0.008651
1930-07-29,-0.006861
1930-07-30,-0.043178
1930-07-31,0.019856
1930-08-01,-0.012389
1930-08-02,0.016129
1930-08-04,0.0194
1930-08-05,0.00173
1930-08-06,-0.027634
1930-08-07,-0.003552
1930-08-08,-0.049911
1930-08-09,0.011257
1930-08-11,0.001855
1930-08-12,-0.033333
1930-08-13,0.022989
1930-08-14,0.0
1930-08-15,0.05618
1930-08-16,-0.015957
1930-08-18,0.005405
1930-08-19,0.001792
1930-08-20,0.005367
1930-08-21,-0.017794
1930-08-22,0.016304
1930-08-23,0.012478
1930-08-25,-0.014085
1930-08-26,0.016071
1930-08-27,0.01406
1930-08-28,0.012132
1930-08-29,0.010274
1930-09-02,-0.016949
1930-09-03,-0.013793
1930-09-04,-0.01049
1930-09-05,0.019435
1930-09-06,0.031196
1930-09-08,-0.003361
1930-09-09,0.003373
1930-09-10,-0.001681
1930-09-11,-0.015152
1930-09-12,-0.011966
1930-09-13,0.010381
1930-09-15,-0.023973
1930-09-16,0.010526
1930-09-17,-0.003472
1930-09-18,-0.019164
1930-09-19,-0.020959
1930-09-20,0.001825
1930-09-22,-0.023679
1930-09-23,0.014925
1930-09-24,-0.020221
1930-09-25,-0.031895
1930-09-26,-0.021318
1930-09-27,-0.005941
1930-09-29,-0.015936
1930-09-30,-0.012146
1930-10-01,0.061475
1930-10-02,-0.021236
1930-10-03,-0.001972
1930-10-04,-0.019763
1930-10-06,-0.030242
1930-10-07,-0.006237
1930-10-08,-0.018829
1930-10-09,-0.061834
1930-10-10,0.061364
1930-10-11,-0.062099
1930-10-14,0.031964
1930-10-15,0.015487
1930-10-16,-0.056645
1930-10-17,-0.046189
1930-10-18,-0.016949
1930-10-20,0.061576
1930-10-21,-0.053364
1930-10-22,-0.031863
1930-10-23,0.03038
1930-10-24,0.061425
1930-10-25,-0.013889
1930-10-27,0.023474
1930-10-28,-0.013762
1930-10-29,-0.025581
1930-10-30,-0.009547
1930-10-31,-0.028916
1930-11-01,0.022333
1930-11-03,0.002427
1930-11-05,-0.053269
1930-11-06,0.007673
1930-11-07,-0.035533
1930-11-08,-0.010526
1930-11-10,-0.026596
1930-11-11,0.021858
1930-11-12,0.008021
1930-11-13,0.039788
1930-11-14,0.022959
1930-11-15,0.004988
1930-11-17,-0.039702
1930-11-18,0.015504
1930-11-19,0.030534
1930-11-20,-0.004938
1930-11-21,0.019851
1930-11-22,-0.017032
1930-11-24,0.009901
1930-11-25,-0.02451
1930-11-26,-0.015075
1930-11-28,-0.02551
1930-11-29,0.015707
1930-12-01,0.025773
1930-12-02,0.015075
1930-12-03,-0.039604
1930-12-04,-0.025773
1930-12-05,0.015873
1930-12-06,-0.015625
1930-12-08,-0.018519
1930-12-09,0.010782
1930-12-10,-0.018667
1930-12-11,-0.013587
1930-12-12,-0.002755
1930-12-13,-0.044199
1930-12-15,0.014451
1930-12-16,-0.025641
1930-12-17,0.052632
1930-12-18,0.005556
1930-12-19,-0.00221
1930-12-20,0.0
1930-12-22,-0.036313
1930-12-23,-0.005797
1930-12-24,0.03207
1930-12-26,-0.036723
1930-12-27,-0.017595
1930-12-29,0.008955
1930-12-30,0.017752
1930-12-31,0.014535
1931-01-02,0.040115
1931-01-03,0.013774
1931-01-05,-0.016304
1931-01-06,0.027624
1931-01-07,-0.018817
1931-01-08,0.013699
1931-01-09,-0.016216
1931-01-10,-0.002747
1931-01-12,-0.022039
1931-01-13,-0.014085
1931-01-14,0.014286
1931-01-15,-0.042254
1931-01-16,0.029412
1931-01-17,-0.025714
1931-01-19,-0.014663
1931-01-20,0.029762
1931-01-21,0.0
1931-01-22,0.020231
1931-01-23,0.033994
1931-01-24,-0.008219
1931-01-26,-0.005525
1931-01-27,-0.008333
1931-01-28,-0.022409
1931-01-29,0.017192
1931-01-30,0.002817
1931-01-31,-0.011236
1931-02-02,0.005682
1931-02-03,0.011299
1931-02-04,0.005587
1931-02-05,-0.005556
1931-02-06,-0.002793
1931-02-07,0.02521
1931-02-09,0.027322
1931-02-10,0.029255
1931-02-11,0.018088
1931-02-13,-0.022843
1931-02-14,0.002597
1931-02-16,0.025907
1931-02-17,-0.037879
1931-02-18,0.026247
1931-02-19,0.017903
1931-02-20,0.025126
1931-02-21,0.019608
1931-02-24,0.033654
1931-02-25,-0.027907
1931-02-26,0.028708
1931-02-27,-0.027907
1931-02-28,0.004785
1931-03-02,-0.033333
1931-03-03,-0.002463
1931-03-04,-0.017284
1931-03-05,0.040201
1931-03-06,-0.02657
1931-03-07,0.014888
1931-03-09,0.03912
1931-03-10,-0.009412
1931-03-11,-0.028504
1931-03-12,-0.01467
1931-03-13,0.005459
1931-03-14,0.012438
1931-03-16,0.02457
1931-03-17,-0.031175
1931-03-18,0.034654
1931-03-19,0.014354
1931-03-20,0.009434
1931-03-21,-0.011682
1931-03-23,-0.014184
1931-03-24,0.016787
1931-03-25,-0.016509
1931-03-26,-0.01199
1931-03-27,-0.014563
1931-03-28,-0.027094
1931-03-30,-0.010127
1931-03-31,-0.015345
1931-04-01,-0.028571
1931-04-02,0.008021
1931-04-04,0.013263
1931-04-06,-0.020942
1931-04-07,-0.026738
1931-04-08,0.027473
1931-04-09,-0.002674
1931-04-10,-0.013405
1931-04-11,0.008152
1931-04-13,0.005391
1931-04-14,-0.042895
1931-04-15,-0.019608
1931-04-16,-0.014286
1931-04-17,0.005797
1931-04-18,0.020173
1931-04-20,0.011299
1931-04-21,-0.027933
1931-04-22,-0.031609
1931-04-23,0.026706
1931-04-24,-0.008671
1931-04-25,-0.046647
1931-04-27,0.021407
1931-04-28,-0.002994
1931-04-29,-0.015015
1931-04-30,0.070122
1931-05-01,-0.051282
1931-05-02,0.039039
1931-05-04,0.020231
1931-05-05,-0.022663
1931-05-06,0.026087
1931-05-07,-0.00565
1931-05-08,0.042614
1931-05-09,-0.019074
1931-05-11,-0.038889
1931-05-12,0.0
1931-05-13,-0.00289
1931-05-14,-0.011594
1931-05-15,-0.017595
1931-05-16,-0.008955
1931-05-18,-0.039157
1931-05-19,0.015674
1931-05-20,-0.024691
1931-05-21,0.009494
1931-05-22,0.009404
1931-05-23,-0.012422
1931-05-25,-0.040881
1931-05-26,0.009836
1931-05-27,0.025974
1931-05-28,-0.003165
1931-05-29,-0.019048
1931-06-01,-0.061489
1931-06-02,0.010345
1931-06-03,0.081911
1931-06-04,0.025237
1931-06-05,-0.021539
1931-06-06,-0.028302
1931-06-08,0.048544
1931-06-09,-0.024691
1931-06-10,0.025317
1931-06-11,-0.009259
1931-06-12,0.0
1931-06-13,-0.021807
1931-06-15,-0.012739
1931-06-16,0.019355
1931-06-17,-0.018987
1931-06-18,-0.009677
1931-06-19,-0.006515
1931-06-20,0.108197
1931-06-22,0.032544
1931-06-23,-0.022923
1931-06-24,0.052786
1931-06-25,-0.013928
1931-06-26,0.025989
1931-06-27,0.025
1931-06-29,-0.03523
1931-06-30,-0.022472
1931-07-01,0.028736
1931-07-02,-0.022346
1931-07-03,0.025714
1931-07-06,-0.008357
1931-07-07,-0.039326
1931-07-08,-0.011696
1931-07-09,0.005917
1931-07-10,0.014706
1931-07-11,-0.037681
1931-07-13,-0.006024
1931-07-14,0.0
1931-07-15,-0.018182
1931-07-16,0.012346
1931-07-17,0.006098
1931-07-18,0.012121
1931-07-20,0.005988
1931-07-21,0.017857
1931-07-22,-0.035088
1931-07-23,-0.009091
1931-07-24,-0.018349
1931-07-25,0.0
1931-07-27,0.009346
1931-07-28,0.024691
1931-07-29,-0.045181
1931-07-30,0.009464
1931-07-31,0.0
1931-08-01,0.00625
1931-08-03,0.012422
1931-08-04,-0.006135
1931-08-05,-0.024691
1931-08-06,0.006329
1931-08-07,-0.003145
1931-08-08,-0.015773
1931-08-10,0.009615
1931-08-11,0.04127
1931-08-12,-0.02439
1931-08-13,0.021875
1931-08-14,0.021407
1931-08-15,0.011976
1931-08-17,-0.035503
1931-08-18,0.009202
1931-08-19,-0.00304
1931-08-20,0.009146
1931-08-21,-0.024169
1931-08-22,-0.003096
1931-08-24,-0.003106
1931-08-25,0.0
1931-08-26,0.021807
1931-08-27,-0.012195
1931-08-28,0.021605
1931-08-29,0.012085
1931-08-31,-0.029851
1931-09-01,0.006154
1931-09-02,-0.015291
1931-09-03,-0.015528
1931-09-04,-0.006309
1931-09-08,-0.025397
1931-09-09,-0.003257
1931-09-10,-0.039216
1931-09-11,0.006803
1931-09-12,-0.037162
1931-09-14,-0.003509
1931-09-15,-0.03169
1931-09-16,-0.025455
1931-09-17,0.029851
1931-09-18,-0.050725
1931-09-19,-0.045802
1931-09-21,-0.016
1931-09-22,-0.004065
1931-09-23,0.089796
1931-09-24,-0.101124
1931-09-25,0.045833
1931-09-26,-0.015936
1931-09-28,-0.012146
1931-09-29,-0.069672
1931-09-30,-0.035242
1931-10-01,-0.004566
1931-10-02,0.014679
1931-10-03,-0.045872
1931-10-05,-0.048077
1931-10-06,0.146465
1931-10-07,0.004405
1931-10-08,0.109649
1931-10-09,-0.027668
1931-10-10,0.03252
1931-10-13,-0.070866
1931-10-14,-0.021186
1931-10-15,0.017316
1931-10-16,0.017021
1931-10-17,0.004184
1931-10-19,0.020833
1931-10-20,0.040816
1931-10-21,0.003922
1931-10-22,-0.050781
1931-10-23,0.053498
1931-10-24,-0.003906
1931-10-26,-0.031373
1931-10-27,-0.02834
1931-10-28,-0.0375
1931-10-29,0.004329
1931-10-30,0.038793
1931-10-31,0.016598
1931-11-02,-0.004082
1931-11-04,0.040984
1931-11-05,-0.007874
1931-11-06,0.043651
1931-11-07,0.038023
1931-11-09,0.010989
1931-11-10,-0.028986
1931-11-11,-0.022388
1931-11-12,-0.026718
1931-11-13,-0.011765
1931-11-14,-0.015873
1931-11-16,-0.03629
1931-11-17,0.004184
1931-11-18,-0.029167
1931-11-19,-0.012876
1931-11-20,-0.017391
1931-11-21,-0.030974
1931-11-23,0.013699
1931-11-24,0.018018
1931-11-25,-0.048673
1931-11-27,-0.009302
1931-11-28,-0.004695
1931-11-30,0.051887
1931-12-01,-0.017937
1931-12-02,-0.031964
1931-12-03,0.018868
1931-12-04,-0.027778
1931-12-05,0.052381
1931-12-07,0.00905
1931-12-08,-0.040359
1931-12-09,-0.023365
1931-12-10,-0.028708
1931-12-11,-0.024631
1931-12-12,-0.015152
1931-12-14,0.0
1931-12-15,0.025641
1931-12-16,-0.02
1931-12-17,-0.015306
1931-12-18,0.05285
1931-12-19,0.01
1931-12-21,-0.00495
1931-12-22,0.029851
1931-12-23,-0.062802
1931-12-24,0.010309
1931-12-28,-0.020408
1931-12-29,0.026042
1931-12-30,0.025381
1931-12-31,-0.009901
1932-01-02,-0.07
1932-01-04,-0.021505
1932-01-05,-0.010989
1932-01-06,0.066667
1932-01-07,0.015625
1932-01-08,0.025641
1932-01-09,-0.035
1932-01-11,0.010363
1932-01-12,-0.005128
1932-01-13,0.030928
1932-01-14,0.02
1932-01-15,0.004902
1932-01-16,-0.034146
1932-01-18,-0.020202
1932-01-19,-0.051546
1932-01-20,-0.027174
1932-01-21,-0.01676
1932-01-22,-0.045455
1932-01-23,-0.005952
1932-01-25,0.005988
1932-01-26,0.02381
1932-01-27,-0.046512
1932-01-28,0.0
1932-01-29,-0.02439
1932-01-30,-0.0375
1932-02-01,0.071429
1932-02-02,-0.060606
1932-02-03,0.006452
1932-02-04,0.00641
1932-02-05,-0.044586
1932-02-06,0.013333
1932-02-08,-0.046053
1932-02-09,-0.013793
1932-02-10,0.0
1932-02-11,0.13986
1932-02-13,0.177914
1932-02-15,-0.088542
1932-02-16,0.062857
1932-02-17,-0.064516
1932-02-18,0.057471
1932-02-19,-0.021739
1932-02-20,-0.022222
1932-02-23,-0.090909
1932-02-24,0.05625
1932-02-25,-0.029586
1932-02-26,0.0
1932-02-27,-0.006098
1932-02-29,-0.030675
1932-03-01,0.018987
1932-03-02,0.055901
1932-03-03,-0.005882
1932-03-04,-0.04142
1932-03-05,0.074074
1932-03-07,-0.022989
1932-03-08,0.035294
1932-03-09,-0.028409
1932-03-10,-0.023392
1932-03-11,-0.005988
1932-03-12,0.018072
1932-03-14,-0.029586
1932-03-15,-0.006098
1932-03-16,-0.018405
1932-03-17,0.0375
1932-03-18,-0.066265
1932-03-19,0.0
1932-03-21,0.019608
1932-03-22,0.025641
1932-03-23,-0.03125
1932-03-24,0.0
1932-03-26,-0.051613
1932-03-28,0.0
1932-03-29,-0.027211
1932-03-30,0.048951
1932-03-31,-0.066667
1932-04-01,-0.014286
1932-04-02,-0.014493
1932-04-04,-0.007353
1932-04-05,-0.051852
1932-04-06,-0.03125
1932-04-07,-0.008065
1932-04-08,-0.03252
1932-04-09,0.042017
1932-04-11,-0.056452
1932-04-12,0.017094
1932-04-13,0.008403
1932-04-14,0.058333
1932-04-15,0.015748
1932-04-16,-0.007752
1932-04-18,-0.078125
1932-04-19,-0.042373
1932-04-20,-0.017699
1932-04-21,0.045045
1932-04-22,-0.025862
1932-04-23,0.017699
1932-04-25,0.008696
1932-04-26,0.034483
1932-04-27,0.016667
1932-04-28,-0.040984
1932-04-29,-0.068376
1932-04-30,-0.018349
1932-05-02,0.009346
1932-05-03,0.009259
1932-05-04,-0.009174
1932-05-05,-0.018519
1932-05-06,0.122642
1932-05-07,-0.058824
1932-05-09,0.026786
1932-05-10,0.0
1932-05-11,0.017391
1932-05-12,-0.051282
1932-05-13,-0.027027
1932-05-14,-0.027778
1932-05-16,0.019048
1932-05-17,0.037383
1932-05-18,-0.054054
1932-05-19,0.047619
1932-05-20,-0.036364
1932-05-21,0.018868
1932-05-23,0.0
1932-05-24,-0.037037
1932-05-25,-0.057692
1932-05-26,0.020408
1932-05-27,-0.2
1932-05-28,-0.0125
1932-05-31,-0.126582
1932-06-01,0.057971
1932-06-02,0.123288
1932-06-03,0.0
1932-06-04,0.097561
1932-06-06,-0.011111
1932-06-07,-0.067416
1932-06-08,-0.048193
1932-06-09,0.0
1932-06-10,0.088608
1932-06-11,-0.034884
1932-06-13,-0.012048
1932-06-14,0.048781
1932-06-15,0.023256
1932-06-16,0.034091
1932-06-17,-0.10989
1932-06-18,0.037037
1932-06-20,0.0
1932-06-21,-0.02381
1932-06-22,0.012195
1932-06-23,0.0
1932-06-24,-0.038554
1932-06-25,0.0
1932-06-27,-0.075949
1932-06-28,0.013699
1932-06-29,0.067568
1932-06-30,-0.037975
1932-07-01,0.052632
1932-07-05,-0.0375
1932-07-06,0.038961
1932-07-07,-0.075
1932-07-08,0.013514
1932-07-09,0.013333
1932-07-11,0.013158
1932-07-12,-0.025974
1932-07-13,0.066667
1932-07-14,-0.0125
1932-07-15,0.012658
1932-07-16,0.0375
1932-07-18,-0.024096
1932-07-19,-0.024691
1932-07-20,0.037975
1932-07-21,0.012195
1932-07-22,0.060241
1932-07-23,0.0
1932-07-25,0.068182
1932-07-26,0.021277
1932-07-27,0.114583
1932-07-28,0.046729
1932-07-29,-0.008929
1932-07-30,0.045045
1932-08-01,-0.043103
1932-08-02,-0.027027
1932-08-03,0.092593
1932-08-04,0.059322
1932-08-05,0.104
1932-08-06,0.115942
1932-08-08,-0.006494
1932-08-09,-0.019608
1932-08-10,0.006667
1932-08-11,-0.033113
1932-08-12,-0.09589
1932-08-13,-0.015152
1932-08-15,0.123077
1932-08-16,0.047945
1932-08-17,-0.058824
1932-08-18,0.027778
1932-08-19,-0.027027
1932-08-20,0.013889
1932-08-22,0.054795
1932-08-23,0.032468
1932-08-24,-0.006289
1932-08-25,-0.031646
1932-08-26,0.03268
1932-08-27,0.025317
1932-08-29,0.080247
1932-08-30,-0.051429
1932-08-31,0.0
1932-09-01,0.012048
1932-09-02,0.041667
1932-09-03,0.0
1932-09-06,-0.04
1932-09-07,0.089286
1932-09-08,-0.060109
1932-09-09,-0.05814
1932-09-10,0.037037
1932-09-12,-0.10119
1932-09-13,-0.072848
1932-09-14,-0.064286
1932-09-15,0.076336
1932-09-16,-0.035461
1932-09-17,-0.007353
1932-09-19,-0.022222
1932-09-20,0.068182
1932-09-21,0.148936
1932-09-22,-0.037037
1932-09-23,0.00641
1932-09-24,0.019108
1932-09-26,-0.08125
1932-09-27,0.013605
1932-09-28,0.040269
1932-09-29,-0.045161
1932-09-30,0.012162
1932-10-01,-0.006711
1932-10-03,0.0
1932-10-04,0.0
1932-10-05,-0.101351
1932-10-06,0.0
1932-10-07,-0.052632
1932-10-08,-0.047619
1932-10-10,-0.033333
1932-10-11,0.068966
1932-10-13,-0.024194
1932-10-14,0.049587
1932-10-15,0.023622
1932-10-17,-0.015385
1932-10-18,0.0
1932-10-19,0.03125
1932-10-20,-0.05303
1932-10-21,-0.032
1932-10-22,-0.016529
1932-10-24,0.0
1932-10-25,0.008403
1932-10-26,0.025
1932-10-27,0.0
1932-10-28,0.00813
1932-10-29,0.008065
1932-10-31,-0.016
1932-11-01,-0.00813
1932-11-02,-0.065574
1932-11-03,0.0
1932-11-04,0.122807
1932-11-05,-0.015625
1932-11-07,0.079365
1932-11-09,-0.058824
1932-11-10,0.101563
1932-11-11,0.028369
1932-11-12,0.0
1932-11-14,-0.048276
1932-11-15,0.0
1932-11-16,-0.036232
1932-11-17,-0.007519
1932-11-18,-0.022727
1932-11-19,0.031008
1932-11-21,-0.022556
1932-11-22,-0.007692
1932-11-23,-0.062016
1932-11-25,-0.024793
1932-11-26,0.016949
1932-11-28,0.016667
1932-11-29,-0.016393
1932-11-30,-0.058333
1932-12-01,0.035398
1932-12-02,-0.042735
1932-12-03,0.0
1932-12-05,0.035714
1932-12-06,0.043103
1932-12-07,-0.008264
1932-12-08,0.008333
1932-12-09,0.041322
1932-12-10,0.015873
1932-12-12,-0.023438
1932-12-13,0.008
1932-12-14,0.039683
1932-12-15,0.032441
1932-12-16,-0.001538
1932-12-17,-0.03876
1932-12-19,0.008065
1932-12-20,-0.032
1932-12-21,-0.008264
1932-12-22,-0.05
1932-12-23,0.008772
1932-12-24,0.017391
1932-12-27,0.0
1932-12-28,-0.008547
1932-12-29,0.0
1932-12-30,0.051724
1932-12-31,0.0
1933-01-03,-0.02459
1933-01-04,0.042017
1933-01-05,0.016129
1933-01-06,0.015873
1933-01-09,-0.015625
1933-01-10,0.015873
1933-01-11,0.0
1933-01-12,-0.023438
1933-01-13,0.008
1933-01-14,0.0
1933-01-16,-0.031746
1933-01-17,-0.016393
1933-01-18,0.0
1933-01-19,-0.016667
1933-01-20,0.0
1933-01-21,0.008475
1933-01-23,-0.008403
1933-01-24,0.008475
1933-01-25,0.02521
1933-01-26,-0.008197
1933-01-27,0.008264
1933-01-28,-0.008197
1933-01-30,0.0
1933-01-31,0.0
1933-02-01,-0.024793
1933-02-02,-0.050848
1933-02-03,-0.017857
1933-02-04,-0.018182
1933-02-06,0.009259
1933-02-07,0.009174
1933-02-08,0.009091
1933-02-09,0.018018
1933-02-10,-0.00885
1933-02-11,0.0
1933-02-14,-0.0625
1933-02-15,0.019048
1933-02-16,-0.028037
1933-02-17,0.009615
1933-02-18,0.0
1933-02-20,-0.066667
1933-02-21,-0.020408
1933-02-23,-0.09375
1933-02-24,0.114943
1933-02-25,-0.082474
1933-02-27,0.011236
1933-02-28,0.066667
1933-03-01,0.0
1933-03-02,-0.020833
1933-03-03,0.010638
1933-03-15,0.250526
1933-03-16,0.042373
1933-03-17,-0.048781
1933-03-18,-0.008547
1933-03-20,-0.034483
1933-03-21,-0.026786
1933-03-22,-0.018349
1933-03-23,0.046729
1933-03-24,-0.008929
1933-03-25,0.0
1933-03-27,-0.027027
1933-03-28,0.0
1933-03-29,-0.037037
1933-03-30,-0.009615
1933-03-31,-0.029126
1933-04-01,0.01
1933-04-03,0.019802
1933-04-04,-0.029126
1933-04-05,0.03
1933-04-06,0.029126
1933-04-07,0.018868
1933-04-08,0.018519
1933-04-10,0.045455
1933-04-11,-0.017391
1933-04-12,-0.00885
1933-04-13,0.053571
1933-04-15,0.008475
1933-04-17,-0.042017
1933-04-18,0.026316
1933-04-19,0.094017
1933-04-20,0.09375
1933-04-21,-0.071429
1933-04-22,0.038462
1933-04-24,0.037037
1933-04-25,0.028571
1933-04-26,-0.020833
1933-04-27,-0.007092
1933-04-28,0.007143
1933-04-29,0.106383
1933-05-01,-0.012821
1933-05-02,0.019481
1933-05-03,0.0
1933-05-04,0.006369
1933-05-05,0.037975
1933-05-06,-0.048781
1933-05-08,-0.012821
1933-05-09,-0.006494
1933-05-10,0.071895
1933-05-11,0.018293
1933-05-12,-0.017964
1933-05-13,-0.036585
1933-05-15,-0.018987
1933-05-16,0.025807
1933-05-17,0.025157
1933-05-18,-0.018405
1933-05-19,-0.025
1933-05-20,-0.012821
1933-05-22,-0.006494
1933-05-23,0.039216
1933-05-24,0.025157
1933-05-25,-0.018405
1933-05-26,0.05625
1933-05-27,0.023669
1933-05-29,0.0
1933-05-31,0.028902
1933-06-01,0.005618
1933-06-02,0.039106
1933-06-03,-0.026882
1933-06-05,0.005525
1933-06-06,0.0
1933-06-07,0.054945
1933-06-08,0.0
1933-06-09,0.010417
1933-06-10,-0.010309
1933-06-12,0.03125
1933-06-13,-0.030303
1933-06-14,0.0
1933-06-15,-0.088542
1933-06-16,-0.011429
1933-06-17,0.017341
1933-06-19,0.085227
1933-06-20,0.0
1933-06-21,0.005236
1933-06-22,-0.041667
1933-06-23,0.032609
1933-06-24,0.01579
1933-06-26,0.031088
1933-06-27,-0.005025
1933-06-28,-0.030303
1933-06-29,-0.015625
1933-06-30,0.020106
1933-07-01,0.03125
1933-07-03,0.045455
1933-07-05,-0.004831
1933-07-06,0.019418
1933-07-07,0.119048
1933-07-08,0.021277
1933-07-10,-0.025
1933-07-11,-0.034188
1933-07-12,0.013274
1933-07-13,0.004367
1933-07-14,0.008696
1933-07-15,-0.012931
1933-07-17,0.030568
1933-07-18,-0.008475
1933-07-19,-0.059829
1933-07-20,-0.095455
